,fork_slug,upstream_slug,created_at,updated_at,pushed_at,forks_count,forking_level
3883,jhunkeler/astropy,astropy/astropy,2015-12-14T23:38:56Z,2019-08-12T17:57:10Z,2019-08-12T17:55:30Z,0.0,1.0
3884,Kevtron/astropy,astropy/astropy,2015-12-14T03:36:45Z,2015-12-14T03:36:49Z,2016-01-25T04:50:31Z,0.0,1.0
3885,astrocloud/astropy,astropy/astropy,2015-12-13T12:51:24Z,2015-12-13T12:51:28Z,2015-12-13T08:48:17Z,0.0,1.0
3886,omoreira/astropy,astropy/astropy,2015-12-12T07:12:48Z,2015-12-12T07:12:52Z,2015-12-11T22:03:34Z,0.0,1.0
3887,floyd501/astropy,astropy/astropy,2015-12-06T02:22:20Z,2015-12-06T02:22:24Z,2015-12-05T17:32:59Z,0.0,1.0
3888,Tarydium/astropy,astropy/astropy,2015-12-05T15:29:50Z,2015-12-05T15:29:55Z,2015-12-05T07:55:56Z,0.0,1.0
3889,maartenbreddels/astropy,astropy/astropy,2015-12-02T14:00:25Z,2016-01-26T14:32:55Z,2016-01-26T14:36:51Z,0.0,1.0
3890,algerdnazgul/astropy,astropy/astropy,2015-11-30T18:53:47Z,2015-11-30T18:54:05Z,2015-12-30T09:40:06Z,0.0,1.0
3891,abhimnc/astropy,astropy/astropy,2015-11-29T13:28:09Z,2015-11-29T13:28:18Z,2015-11-26T06:39:32Z,0.0,1.0
3892,nawrin15/astropy,astropy/astropy,2015-11-29T04:57:05Z,2015-11-29T04:57:14Z,2015-11-26T06:39:32Z,0.0,1.0
3893,royels/astropy,astropy/astropy,2015-11-29T01:14:18Z,2015-11-29T01:14:27Z,2015-11-26T06:39:32Z,0.0,1.0
3894,jscargle/astropy,astropy/astropy,2015-11-20T17:14:16Z,2018-08-17T18:42:13Z,2015-11-20T05:40:45Z,0.0,1.0
3895,luisgc2116/astropy,astropy/astropy,2015-11-18T10:12:23Z,2015-11-18T10:12:32Z,2015-11-18T08:14:46Z,0.0,1.0
3896,wolverknight/astropy,astropy/astropy,2015-11-13T16:23:59Z,2015-11-13T16:24:08Z,2015-11-13T12:37:56Z,0.0,1.0
3897,gitter-badger/astropy,astropy/astropy,2015-11-11T21:47:43Z,2016-09-01T08:39:05Z,2015-11-11T21:47:49Z,0.0,1.0
3898,saquiba/astropy,astropy/astropy,2015-11-10T06:19:00Z,2015-11-10T06:19:10Z,2015-11-10T03:58:39Z,0.0,1.0
3899,jewishjeff/astropy,astropy/astropy,2015-11-06T01:49:49Z,2015-11-06T01:49:58Z,2015-11-04T19:17:20Z,0.0,1.0
3900,macrocosme/astropy,astropy/astropy,2015-11-05T22:48:21Z,2015-11-05T22:48:30Z,2015-11-04T19:17:20Z,0.0,1.0
3901,pizzathief/astropy,astropy/astropy,2015-10-24T04:37:44Z,2018-06-29T06:28:38Z,2018-06-29T06:28:32Z,0.0,1.0
3902,adammcmaster/astropy,astropy/astropy,2015-10-22T13:46:25Z,2015-10-22T13:46:35Z,2015-11-16T11:54:28Z,0.0,1.0
3903,ardicool/astropy,astropy/astropy,2015-10-14T18:43:22Z,2015-10-14T18:43:31Z,2015-10-14T16:56:09Z,0.0,1.0
3904,rainwoodman/astropy,astropy/astropy,2015-10-14T07:02:36Z,2015-10-14T07:02:45Z,2015-10-21T18:32:39Z,0.0,1.0
3905,aaa162/astropy,astropy/astropy,2015-10-13T11:14:14Z,2015-10-13T11:14:23Z,2015-10-13T06:02:03Z,0.0,1.0
3906,souravsingh/astropy,astropy/astropy,2015-10-08T06:09:10Z,2015-10-08T06:09:20Z,2016-02-07T10:35:13Z,0.0,1.0
3907,LeadedT/astropy,astropy/astropy,2015-10-05T03:10:16Z,2015-10-05T03:10:26Z,2015-10-04T21:07:28Z,0.0,1.0
3908,singkorn/astropy,astropy/astropy,2015-10-01T08:15:19Z,2015-10-01T08:15:29Z,2015-10-01T01:19:27Z,0.0,1.0
3909,RazerM/astropy,astropy/astropy,2015-09-22T20:08:20Z,2015-09-22T20:08:29Z,2015-09-22T19:20:52Z,0.0,1.0
3910,elkingtonmcb/astropy,astropy/astropy,2015-09-18T17:19:56Z,2015-09-18T17:20:01Z,2015-09-18T14:47:18Z,0.0,1.0
3911,dharhas/astropy,astropy/astropy,2015-09-15T14:21:56Z,2015-09-15T14:22:01Z,2015-09-15T08:03:59Z,0.0,1.0
3912,dkirkby/astropy,astropy/astropy,2015-09-07T16:52:42Z,2015-09-07T16:52:46Z,2015-09-07T16:53:34Z,0.0,1.0
3913,mallan1121/astropy,astropy/astropy,2015-09-07T02:49:36Z,2015-09-07T02:49:40Z,2015-09-06T20:43:54Z,0.0,1.0
3914,semihkacmaz/astropy,astropy/astropy,2015-09-03T14:07:14Z,2015-09-03T14:07:18Z,2015-09-03T10:06:11Z,0.0,1.0
3915,ayshih/astropy,astropy/astropy,2015-09-02T15:53:49Z,2021-12-09T14:14:30Z,2022-06-20T02:51:28Z,0.0,1.0
3916,lingxz/astropy,astropy/astropy,2015-09-02T10:31:58Z,2015-09-02T10:32:02Z,2015-12-17T01:49:02Z,0.0,1.0
3917,uptonfunk/astropy,astropy/astropy,2015-08-30T09:23:11Z,2015-08-30T09:23:15Z,2015-08-30T15:14:13Z,0.0,1.0
3918,vdhelm/astropy,astropy/astropy,2015-08-30T09:19:49Z,2015-08-30T09:19:53Z,2015-08-30T13:28:55Z,0.0,1.0
3919,gahjelle/astropy,astropy/astropy,2015-08-30T09:18:24Z,2017-08-23T11:36:55Z,2017-11-22T09:12:20Z,0.0,1.0
3920,yannick1974/astropy,astropy/astropy,2015-08-29T20:57:17Z,2015-08-29T20:57:22Z,2015-08-28T17:44:45Z,0.0,1.0
3921,DougBurke/astropy,astropy/astropy,2015-08-25T20:14:55Z,2018-03-29T21:44:04Z,2019-10-18T21:58:02Z,0.0,1.0
3922,aphearin/astropy,astropy/astropy,2015-08-25T17:21:34Z,2016-06-28T15:39:13Z,2017-03-23T15:55:01Z,0.0,1.0
3923,rajul/astropy,astropy/astropy,2015-08-21T07:26:10Z,2015-08-21T07:26:14Z,2015-08-21T04:00:10Z,0.0,1.0
3924,e-koch/astropy,astropy/astropy,2015-08-13T16:53:38Z,2021-02-26T21:51:03Z,2021-02-26T21:50:47Z,0.0,1.0
3925,jacquemier/astropy,astropy/astropy,2015-08-07T09:01:19Z,2015-08-07T09:01:24Z,2015-08-07T03:57:49Z,0.0,1.0
3926,vcalderon2009/astropy,astropy/astropy,2015-08-04T17:05:21Z,2015-08-04T17:05:26Z,2015-08-04T16:47:47Z,0.0,1.0
3927,matthew-brett/astropy,astropy/astropy,2015-07-31T20:41:24Z,2015-07-31T20:41:30Z,2017-09-18T12:21:16Z,0.0,1.0
3928,dklaes/astropy,astropy/astropy,2015-07-23T10:41:13Z,2015-07-23T10:41:17Z,2015-07-27T10:41:55Z,0.0,1.0
3929,duncanmmacleod/astropy,astropy/astropy,2015-07-17T20:54:36Z,2021-06-04T11:19:29Z,2021-06-04T11:34:02Z,0.0,1.0
3930,bamford/astropy,astropy/astropy,2015-07-16T14:01:10Z,2021-02-20T14:05:00Z,2020-11-23T13:10:22Z,0.0,1.0
3931,evertrol/astropy,astropy/astropy,2015-07-15T07:17:54Z,2017-08-25T03:36:05Z,2017-11-21T01:09:30Z,0.0,1.0
3932,mservillat/astropy,astropy/astropy,2015-07-13T13:49:29Z,2015-07-13T13:49:34Z,2015-07-12T23:55:07Z,0.0,1.0
3933,rabernat/astropy,astropy/astropy,2015-07-12T15:33:53Z,2015-07-12T15:33:57Z,2015-07-17T01:10:56Z,0.0,1.0
3934,kree/astropy,astropy/astropy,2015-07-11T16:05:06Z,2015-07-11T16:05:12Z,2015-07-11T22:55:36Z,0.0,1.0
3935,zhufengGNSS/astropy,astropy/astropy,2015-07-10T15:11:57Z,2015-07-10T15:12:02Z,2015-07-10T04:28:23Z,0.0,1.0
3936,JaiPEG/astropy,astropy/astropy,2015-07-10T02:12:37Z,2015-07-10T02:12:41Z,2016-02-16T02:05:28Z,0.0,1.0
3937,Angelfirenze/astropy,astropy/astropy,2015-07-07T23:24:43Z,2015-07-07T23:24:49Z,2015-07-07T22:17:38Z,0.0,1.0
3938,ninoc/astropy,astropy/astropy,2015-07-01T15:29:12Z,2015-07-01T15:29:17Z,2015-07-01T14:28:54Z,0.0,1.0
3939,sYnfo/astropy,astropy/astropy,2015-06-28T17:17:19Z,2015-06-28T17:17:23Z,2015-08-02T12:23:46Z,0.0,1.0
3940,opoplawski/astropy,astropy/astropy,2015-06-26T20:37:49Z,2016-11-14T21:41:54Z,2016-11-14T21:41:49Z,0.0,1.0
3941,eugene100hickey/astropy,astropy/astropy,2015-06-24T20:17:30Z,2015-06-24T20:17:35Z,2015-06-24T19:57:19Z,0.0,1.0
3942,timothydmorton/astropy,astropy/astropy,2015-06-19T13:39:16Z,2015-06-19T13:39:21Z,2015-06-18T19:04:37Z,0.0,1.0
3943,josephgallagher/astropy,astropy/astropy,2015-06-13T23:30:51Z,2015-06-13T23:30:55Z,2015-06-13T02:37:30Z,0.0,1.0
3944,Alzir/astropy,astropy/astropy,2015-06-11T18:45:49Z,2015-06-11T18:45:53Z,2015-06-11T18:39:41Z,0.0,1.0
3945,dannygoldstein/astropy,astropy/astropy,2015-06-10T17:40:27Z,2015-06-10T17:40:31Z,2015-06-10T18:16:05Z,0.0,1.0
3946,astrobuff/astropy,astropy/astropy,2015-06-10T12:06:32Z,2015-06-10T12:06:37Z,2015-06-10T11:15:38Z,0.0,1.0
3947,abp15/astropy,astropy/astropy,2015-06-08T15:53:51Z,2015-06-08T15:53:55Z,2015-06-08T15:20:48Z,0.0,1.0
3948,mcpowell35/astropy,astropy/astropy,2015-06-08T15:52:19Z,2015-06-08T15:52:23Z,2015-06-08T15:20:48Z,0.0,1.0
3949,sandorkruk/astropy,astropy/astropy,2015-06-08T15:52:02Z,2015-06-08T15:52:06Z,2015-06-08T15:20:48Z,0.0,1.0
3950,rcardenes/astropy,astropy/astropy,2015-06-02T20:02:37Z,2015-08-19T15:23:53Z,2015-06-04T21:24:09Z,0.0,1.0
3951,gdfelt/astropy,astropy/astropy,2015-06-01T02:13:19Z,2015-06-01T02:13:23Z,2015-06-01T02:04:22Z,0.0,1.0
3952,Rockyspade/astropy,astropy/astropy,2015-05-31T11:17:45Z,2020-04-30T09:28:10Z,2015-05-30T00:29:52Z,0.0,1.0
3953,johnveitch/astropy,astropy/astropy,2015-05-22T13:40:30Z,2015-05-22T13:40:34Z,2015-05-22T02:23:49Z,0.0,1.0
3954,phirstgemini/astropy,astropy/astropy,2015-05-20T23:47:20Z,2015-05-20T23:47:26Z,2015-05-22T20:17:31Z,0.0,1.0
3955,GalacticSKL/astropy,astropy/astropy,2015-05-18T13:05:26Z,2015-05-18T13:05:32Z,2015-05-18T07:53:12Z,0.0,1.0
3956,aachille/astropy,astropy/astropy,2015-05-10T03:28:24Z,2015-05-10T03:28:28Z,2015-05-09T18:03:06Z,0.0,1.0
3957,MapleWorld/astropy,astropy/astropy,2015-05-10T03:06:00Z,2015-05-10T03:06:12Z,2015-05-09T18:03:06Z,0.0,1.0
3958,hellno/astropy,astropy/astropy,2015-05-09T17:06:32Z,2015-05-09T17:06:36Z,2015-05-09T15:21:47Z,0.0,1.0
3959,Astrabeds/astropy,astropy/astropy,2015-05-08T21:27:11Z,2015-05-08T21:27:16Z,2015-05-08T19:20:34Z,0.0,1.0
3960,278261631/astropy,astropy/astropy,2015-05-07T10:36:04Z,2015-05-07T10:36:08Z,2015-05-06T23:42:59Z,0.0,1.0
3961,nicomedinap/astropy,astropy/astropy,2015-05-06T20:41:12Z,2015-05-06T20:41:16Z,2015-05-06T20:24:17Z,0.0,1.0
3962,jakevdp/astropy,astropy/astropy,2015-05-05T22:37:06Z,2019-06-13T08:07:29Z,2019-02-06T22:29:36Z,2.0,1.0
3963,felipebetancur/astropy,astropy/astropy,2015-05-03T03:27:51Z,2015-05-03T03:27:56Z,2015-05-01T22:22:38Z,0.0,1.0
3964,AlexaVillaume/astropy,astropy/astropy,2015-05-01T16:40:10Z,2015-05-01T16:40:14Z,2015-04-30T23:36:17Z,0.0,1.0
3965,henryroe/astropy,astropy/astropy,2015-04-26T04:10:48Z,2016-06-09T20:18:58Z,2016-12-07T16:56:32Z,0.0,1.0
3966,Lyalpha/astropy,astropy/astropy,2015-04-24T18:45:01Z,2015-04-24T18:45:37Z,2015-05-11T19:13:09Z,0.0,1.0
3967,aarchiba/astropy,astropy/astropy,2015-04-22T02:04:39Z,2020-07-31T10:59:33Z,2021-04-08T18:10:26Z,0.0,1.0
3968,vilhelmp/astropy,astropy/astropy,2015-04-21T14:55:10Z,2015-04-21T14:55:15Z,2015-04-20T14:46:39Z,0.0,1.0
3969,rjsmethurst/astropy,astropy/astropy,2015-04-21T13:30:59Z,2015-04-21T13:31:04Z,2015-04-20T14:46:39Z,0.0,1.0
3970,evizbiz/astropy,astropy/astropy,2015-04-18T14:43:49Z,2015-04-18T14:43:53Z,2015-04-18T14:29:32Z,0.0,1.0
3971,ofors/astropy,astropy/astropy,2015-04-15T19:04:05Z,2015-04-15T19:04:10Z,2015-04-14T19:17:52Z,0.0,1.0
3972,michaelaye/astropy,astropy/astropy,2015-04-08T18:45:28Z,2015-04-08T18:45:33Z,2015-12-12T21:15:35Z,0.0,1.0
3973,openspaceagency/astropy,astropy/astropy,2015-03-31T09:18:44Z,2015-03-31T09:18:49Z,2015-03-31T04:25:23Z,0.0,1.0
3974,britgit/astropy,astropy/astropy,2015-03-28T00:52:53Z,2015-03-28T00:52:57Z,2015-04-03T00:10:00Z,0.0,1.0
3975,sergiovelascom/astropy,astropy/astropy,2015-03-27T12:12:35Z,2015-03-27T12:12:39Z,2015-03-27T11:57:49Z,0.0,1.0
3976,bmorris3/astropy,astropy/astropy,2015-03-25T18:20:07Z,2019-11-06T15:56:28Z,2021-09-05T15:40:30Z,0.0,1.0
3977,ezbc/astropy,astropy/astropy,2015-03-25T17:35:21Z,2015-03-25T17:35:26Z,2015-10-22T19:51:27Z,0.0,1.0
3978,patti/astropy,astropy/astropy,2015-03-25T02:49:38Z,2015-03-25T02:49:43Z,2015-08-21T19:33:23Z,0.0,1.0
3979,jberlanga/astropy,astropy/astropy,2015-03-20T03:36:00Z,2015-04-07T17:40:21Z,2015-04-07T19:00:54Z,0.0,1.0
3980,Rishabhmishra328/astropy,astropy/astropy,2015-03-19T21:40:43Z,2015-03-19T21:40:47Z,2015-03-19T21:32:31Z,0.0,1.0
3981,rohitjatana/astropy,astropy/astropy,2015-03-19T18:52:21Z,2015-03-25T11:12:18Z,2015-03-25T12:40:55Z,0.0,1.0
3982,mtzhisham/astropy,astropy/astropy,2015-03-18T18:11:14Z,2015-03-18T18:11:19Z,2015-03-21T00:47:11Z,0.0,1.0
3983,ttshimiz/astropy,astropy/astropy,2015-03-17T19:09:54Z,2015-03-17T19:09:59Z,2015-03-17T19:54:22Z,0.0,1.0
3984,jayanthchandra/astropy,astropy/astropy,2015-03-17T16:03:27Z,2015-03-17T16:03:31Z,2015-03-17T13:11:23Z,0.0,1.0
3985,opg7371/astropy,astropy/astropy,2015-03-17T10:16:49Z,2015-03-17T10:16:54Z,2015-03-16T17:40:55Z,0.0,1.0
3986,mapazarr/astropy,astropy/astropy,2015-03-16T00:57:54Z,2015-03-16T00:57:59Z,2015-07-16T04:05:50Z,0.0,1.0
3987,inonchiu/astropy,astropy/astropy,2015-03-15T22:19:41Z,2020-11-13T19:59:25Z,2014-09-10T09:18:00Z,0.0,1.0
3988,rohinkumar/astropy,astropy/astropy,2015-03-14T06:08:13Z,2015-03-14T06:08:17Z,2015-03-13T21:09:22Z,0.0,1.0
3989,tejasnikumbh/astropy,astropy/astropy,2015-03-13T00:34:48Z,2015-03-13T00:34:52Z,2015-03-13T00:18:46Z,0.0,1.0
3990,anthonysontag/astropy,astropy/astropy,2015-03-11T03:11:19Z,2015-03-11T03:11:24Z,2015-03-09T20:34:34Z,0.0,1.0
3991,lozatadesse/astropy,astropy/astropy,2015-03-09T18:29:27Z,2015-03-09T18:29:31Z,2015-05-13T16:56:05Z,0.0,1.0
3992,GABBAR1947/astropy,astropy/astropy,2015-02-27T06:50:02Z,2015-02-27T06:50:06Z,2015-02-25T16:36:25Z,0.0,1.0
3993,shafcodes/astropy,astropy/astropy,2015-02-25T16:12:23Z,2015-02-25T16:12:28Z,2015-02-24T15:21:16Z,0.0,1.0
3994,astromancer/astropy,astropy/astropy,2015-02-21T18:32:22Z,2021-03-30T05:05:27Z,2021-03-30T05:04:07Z,0.0,1.0
3995,gully/astropy,astropy/astropy,2015-02-12T19:12:01Z,2015-02-17T23:31:46Z,2015-02-17T23:31:46Z,0.0,1.0
3996,granttremblay/astropy,astropy/astropy,2015-02-11T19:22:12Z,2016-12-11T18:34:17Z,2017-07-25T21:07:08Z,0.0,1.0
3997,rloto/astropy,astropy/astropy,2015-02-07T13:36:27Z,2015-02-07T13:36:31Z,2015-02-06T23:23:10Z,0.0,1.0
3998,cnbeining2/astropy,astropy/astropy,2015-02-06T23:40:50Z,2015-02-06T23:40:55Z,2015-02-06T23:23:10Z,0.0,1.0
3999,gpuig/astropy,astropy/astropy,2015-02-05T16:00:31Z,2015-02-05T16:00:35Z,2015-02-05T12:13:20Z,0.0,1.0
4000,tsupko/astropy,astropy/astropy,2015-02-05T00:18:17Z,2015-02-05T00:18:22Z,2015-02-04T23:08:46Z,0.0,1.0
4001,costerwi/astropy,astropy/astropy,2015-01-30T21:46:52Z,2015-01-30T21:46:56Z,2015-03-22T04:43:18Z,0.0,1.0
4002,telegraphic/astropy,astropy/astropy,2015-01-21T19:20:12Z,2015-02-13T21:12:47Z,2015-02-13T21:12:43Z,0.0,1.0
4003,joseph-roth/astropy,astropy/astropy,2015-01-16T14:35:36Z,2015-01-16T14:35:41Z,2015-01-15T22:38:50Z,0.0,1.0
4004,sornars/astropy,astropy/astropy,2015-01-15T19:54:51Z,2015-02-25T20:45:20Z,2015-02-26T22:43:41Z,0.0,1.0
4005,PBarmby/astropy,astropy/astropy,2015-01-15T16:53:03Z,2015-01-15T16:53:08Z,2015-02-20T16:01:56Z,0.0,1.0
4006,hworpel/astropy,astropy/astropy,2015-01-14T17:30:44Z,2015-01-14T17:30:48Z,2015-01-14T01:07:17Z,0.0,1.0
4007,julien-lambert/astropy,astropy/astropy,2015-01-14T14:36:31Z,2015-01-14T14:36:35Z,2015-01-14T15:01:37Z,0.0,1.0
4008,anuraghota/astropy,astropy/astropy,2014-12-19T09:08:51Z,2014-12-19T09:08:55Z,2014-12-19T02:27:00Z,0.0,1.0
4009,walkerna22/astropy,astropy/astropy,2014-12-17T05:42:01Z,2014-12-17T05:42:05Z,2014-12-16T23:58:24Z,0.0,1.0
4010,helenst/astropy,astropy/astropy,2014-12-16T23:18:01Z,2014-12-16T23:18:05Z,2017-04-16T11:45:00Z,0.0,1.0
4011,sunilk747/astropy,astropy/astropy,2014-12-06T16:24:28Z,2016-02-01T04:20:10Z,2016-03-10T20:11:56Z,0.0,1.0
4012,mahmoud-lsw/astropy,astropy/astropy,2014-12-03T11:38:19Z,2014-12-03T11:38:25Z,2014-12-02T22:29:19Z,0.0,1.0
4013,sudheesh001/astropy,astropy/astropy,2014-11-24T17:35:06Z,2017-02-10T10:05:22Z,2019-04-19T21:27:41Z,0.0,1.0
4014,rashoodkhan/astropy,astropy/astropy,2014-11-23T15:56:00Z,2014-12-08T06:07:07Z,2014-12-08T06:07:04Z,0.0,1.0
4015,TENorbert/astropy,astropy/astropy,2014-11-20T02:06:51Z,2014-11-20T02:06:54Z,2014-11-20T01:27:54Z,0.0,1.0
4016,jzsalinas/astropy,astropy/astropy,2014-11-06T15:33:28Z,2014-11-05T17:59:06Z,2014-11-06T07:40:40Z,0.0,1.0
4017,saqibns/astropy,astropy/astropy,2014-11-03T10:22:16Z,2014-11-01T14:45:23Z,2014-10-31T15:08:40Z,0.0,1.0
4018,alexmcmaster/astropy,astropy/astropy,2014-11-03T04:14:33Z,2014-11-01T14:45:23Z,2014-10-31T15:08:40Z,0.0,1.0
4019,kgullikson88/astropy,astropy/astropy,2014-11-02T01:37:43Z,2014-11-02T02:27:09Z,2015-09-24T20:05:48Z,0.0,1.0
4020,bnordgren/astropy,astropy/astropy,2014-10-18T18:42:11Z,2014-12-18T18:22:35Z,2014-12-18T18:22:35Z,0.0,1.0
4021,Rapternmn/astropy,astropy/astropy,2014-10-12T20:46:11Z,2014-10-12T17:42:24Z,2014-10-08T00:49:30Z,0.0,1.0
4022,Sathaye/astropy,astropy/astropy,2014-10-11T04:49:58Z,2014-12-15T01:11:31Z,2014-12-15T01:11:31Z,0.0,1.0
4023,ramain/astropy,astropy/astropy,2014-10-03T16:35:35Z,2014-09-30T16:04:47Z,2014-10-02T06:06:39Z,0.0,1.0
4024,MridulS/astropy,astropy/astropy,2014-09-30T00:18:55Z,2014-09-26T08:39:46Z,2014-09-29T19:03:57Z,0.0,1.0
4025,ywis/astropy,astropy/astropy,2014-09-23T20:49:04Z,2014-09-23T15:02:42Z,2014-09-23T20:43:21Z,0.0,1.0
4026,abonaca/astropy,astropy/astropy,2014-09-23T20:18:46Z,2015-01-23T15:04:57Z,2015-01-23T15:04:54Z,0.0,1.0
4027,Nauraj/astropy,astropy/astropy,2014-09-17T21:35:48Z,2014-09-14T16:40:19Z,2014-09-17T20:35:39Z,0.0,1.0
4028,agroener/astropy,astropy/astropy,2014-09-16T14:07:06Z,2015-03-30T12:57:33Z,2015-03-30T12:57:32Z,0.0,1.0
4029,xavier0987/astropy,astropy/astropy,2014-09-14T16:40:49Z,2014-09-14T16:40:19Z,2014-09-13T18:49:47Z,0.0,1.0
4030,ameisner/astropy,astropy/astropy,2014-09-12T01:33:45Z,2014-09-11T18:26:34Z,2014-09-12T18:25:37Z,0.0,1.0
4031,hariomrana/astropy,astropy/astropy,2014-09-07T15:24:54Z,2014-09-07T10:15:57Z,2014-09-06T11:44:01Z,0.0,1.0
4032,tstickel/astropy,astropy/astropy,2014-09-03T10:53:56Z,2019-09-09T21:53:14Z,2019-09-09T21:53:05Z,0.0,1.0
4033,agmm/astropy,astropy/astropy,2014-08-29T19:48:35Z,2015-01-03T09:01:59Z,2014-08-29T01:38:03Z,0.0,1.0
4034,turingkmplt/astropy,astropy/astropy,2014-08-21T03:00:06Z,2014-08-21T03:00:04Z,2014-08-20T02:22:53Z,0.0,1.0
4035,cherti/astropy,astropy/astropy,2014-08-20T23:34:39Z,2014-09-10T00:21:07Z,2014-10-27T15:03:05Z,0.0,1.0
4036,sargas/astropy,astropy/astropy,2014-08-20T19:55:40Z,2014-08-20T19:09:39Z,2016-04-19T02:52:24Z,0.0,1.0
4037,n054/astropy,astropy/astropy,2014-08-11T22:14:43Z,2019-08-13T15:48:21Z,2014-08-11T15:10:34Z,0.0,1.0
4038,cheekujodhpur/astropy,astropy/astropy,2014-08-11T12:29:05Z,2017-04-02T14:20:50Z,2017-04-05T02:52:02Z,0.0,1.0
4039,cmccully/astropy,astropy/astropy,2014-08-08T15:55:42Z,2018-07-13T15:56:57Z,2018-07-13T15:56:50Z,0.0,1.0
4040,segasai/astropy,astropy/astropy,2014-07-31T13:15:07Z,2014-07-30T23:23:16Z,2014-07-31T14:00:52Z,0.0,1.0
4041,JotMan/astropy,astropy/astropy,2014-07-31T09:30:55Z,2014-07-30T23:23:16Z,2014-07-29T14:48:49Z,0.0,1.0
4042,BTY2684/astropy,astropy/astropy,2014-07-29T22:21:44Z,2015-12-13T07:59:27Z,2015-12-13T07:59:23Z,0.0,1.0
4043,jimramberg/astropy,astropy/astropy,2014-07-29T16:03:02Z,2014-07-27T10:01:54Z,2014-07-29T14:48:49Z,0.0,1.0
4044,qianyang1940/astropy,astropy/astropy,2014-07-25T15:54:07Z,2014-07-25T13:34:50Z,2014-07-24T18:50:22Z,0.0,1.0
4045,AnthonyHorton/astropy,astropy/astropy,2014-07-24T04:01:51Z,2016-01-15T12:57:25Z,2016-01-27T22:07:40Z,0.0,1.0
4046,anntzer/astropy,astropy/astropy,2014-07-23T17:05:27Z,2021-06-08T14:51:07Z,2021-06-08T14:38:19Z,0.0,1.0
4047,kartikmaji/astropy,astropy/astropy,2014-07-23T16:28:31Z,2014-07-23T03:09:48Z,2014-07-22T06:43:16Z,0.0,1.0
4048,senchp/astropy,astropy/astropy,2014-07-23T00:30:56Z,2019-02-17T21:58:02Z,2019-02-17T21:57:56Z,0.0,1.0
4049,abostroem/astropy,astropy/astropy,2014-07-22T23:45:42Z,2014-07-23T03:54:26Z,2014-08-29T02:21:37Z,0.0,1.0
4050,gkitran/astropy,astropy/astropy,2014-07-22T14:52:28Z,2014-07-21T20:18:06Z,2014-07-22T06:43:16Z,0.0,1.0
4051,dthatte/astropy,astropy/astropy,2014-07-22T14:29:08Z,2014-07-21T20:18:06Z,2014-07-22T06:43:16Z,0.0,1.0
4052,hlivingston/astropy,astropy/astropy,2014-07-22T14:27:13Z,2014-07-21T20:18:06Z,2014-07-22T06:43:16Z,0.0,1.0
4053,astrocaribe/astropy,astropy/astropy,2014-07-22T13:49:16Z,2014-07-23T18:15:10Z,2014-09-10T18:54:51Z,0.0,1.0
4054,bourque/astropy,astropy/astropy,2014-07-22T13:39:09Z,2014-07-21T20:18:06Z,2014-08-06T18:57:55Z,0.0,1.0
4055,lisaesherbert/astropy,astropy/astropy,2014-07-22T13:13:52Z,2014-07-21T20:18:06Z,2014-07-22T20:05:23Z,0.0,1.0
4056,jholt8000/astropy,astropy/astropy,2014-07-20T19:15:57Z,2014-07-20T19:14:59Z,2014-07-18T21:43:08Z,0.0,1.0
4057,victic/astropy,astropy/astropy,2014-07-18T23:14:56Z,2014-07-18T14:28:14Z,2014-07-18T21:43:08Z,0.0,1.0
4058,swam92/astropy,astropy/astropy,2014-07-12T02:48:08Z,2014-07-12T02:41:01Z,2014-07-11T22:04:32Z,0.0,1.0
4059,mdhoney/astropy,astropy/astropy,2014-07-11T15:56:31Z,2014-07-11T14:37:49Z,2014-09-30T02:19:03Z,0.0,1.0
4060,joshwalawender/astropy,astropy/astropy,2014-07-11T15:11:37Z,2016-06-24T02:11:14Z,2016-06-24T02:11:09Z,0.0,1.0
4061,kapiV/astropy,astropy/astropy,2014-07-10T06:54:29Z,2014-07-10T05:13:03Z,2014-07-10T04:56:12Z,0.0,1.0
4062,LaurethTeX/astropy,astropy/astropy,2014-07-07T22:09:04Z,2014-07-07T21:57:54Z,2014-07-06T22:59:24Z,0.0,1.0
4063,four-mark/astropy,astropy/astropy,2014-07-07T17:14:22Z,2014-07-07T17:13:58Z,2014-07-06T22:59:24Z,0.0,1.0
4064,arunkgupta/astropy,astropy/astropy,2014-07-03T07:39:41Z,2016-04-15T07:00:20Z,2016-04-15T06:59:53Z,0.0,1.0
4065,hugobuddel/astropy,astropy/astropy,2014-06-25T14:55:16Z,2014-07-01T12:06:34Z,2015-12-14T20:00:05Z,0.0,1.0
4066,5Zhiyong/astropy,astropy/astropy,2014-06-25T06:11:23Z,2014-06-25T06:11:24Z,2014-06-24T21:19:24Z,0.0,1.0
4067,jdbradford/astropy,astropy/astropy,2014-06-24T20:11:25Z,2014-06-24T20:11:27Z,2014-06-24T17:36:27Z,0.0,1.0
4068,macadi/astropy,astropy/astropy,2014-06-24T19:47:28Z,2014-06-24T19:47:32Z,2014-06-24T17:36:27Z,0.0,1.0
4069,awastro55/astropy,astropy/astropy,2014-06-24T19:36:44Z,2014-06-24T19:36:45Z,2014-06-24T17:36:27Z,0.0,1.0
4070,sbenjami/astropy,astropy/astropy,2014-06-24T19:33:26Z,2014-06-24T19:53:51Z,2014-06-24T19:53:51Z,0.0,1.0
